ts;fundingRate;fundingRateLong;fundingRateShort
"5/3/2024, 13:00:11";0.0014476530000000001;0.0014476530000000001;0.0014476530000000001
"5/3/2024, 12:00:28";0.0012577069999999998;0.0012577069999999998;0.0012577069999999998
"5/3/2024, 11:00:04";0.001085484;0.001085484;0.001085484
"5/3/2024, 10:00:00";0.00033404699999999997;0.00033404699999999997;0.00033404699999999997
"5/3/2024, 09:00:38";0.000947411;0.000947411;0.000947411
"5/3/2024, 08:00:28";0.002242178;0.002242178;0.002242178
"5/3/2024, 07:00:23";0.003739847;0.003739847;0.003739847
"5/3/2024, 06:00:04";0.002837529;0.002837529;0.002837529
"5/3/2024, 05:00:19";0.00390841;0.00390841;0.00390841
"5/3/2024, 04:00:09";0.002887094;0.002887094;0.002887094
"5/3/2024, 03:00:44";0.0033506079999999997;0.0033506079999999997;0.0033506079999999997
"5/3/2024, 02:00:02";0.003032927;0.003032927;0.003032927
"5/3/2024, 01:00:19";0.002796112;0.002796112;0.002796112
"5/3/2024, 00:00:32";0.004369246;0.004369246;0.004369246
"5/2/2024, 23:00:15";0.0040922039999999995;0.0040922039999999995;0.0040922039999999995
"5/2/2024, 22:00:05";0.001869478;0.001869478;0.001869478
"5/2/2024, 21:00:26";0.001549301;0.001549301;0.001549301
"5/2/2024, 20:00:33";0.001888226;0.001888226;0.001888226
"5/2/2024, 19:00:31";0.001775572;0.001775572;0.001775572
"5/2/2024, 18:00:15";0.0016625490000000001;0.0016625490000000001;0.0016625490000000001
"5/2/2024, 17:00:09";0.003155158;0.003155158;0.003155158
"5/2/2024, 16:00:25";0.000934416;0.000934416;0.000934416
"5/2/2024, 15:00:37";-0.000488016;-0.000488016;-0.000488016
"5/2/2024, 14:00:18";-0.001035427;-0.001035427;-0.001035427
"5/2/2024, 13:00:08";0.0008588329999999999;0.0008588329999999999;0.0008588329999999999
"5/2/2024, 12:00:00";0.0018836119999999998;0.0018836119999999998;0.0018836119999999998
"5/2/2024, 11:01:02";0.002072002;0.002072002;0.002072002
"5/2/2024, 10:00:02";0.0030897570000000003;0.0030897570000000003;0.0030897570000000003
"5/2/2024, 09:00:14";0.004110992999999999;0.004110992999999999;0.004110992999999999
"5/2/2024, 08:00:07";0.0020241910000000003;0.0020241910000000003;0.0020241910000000003
"5/2/2024, 07:00:05";0.002458711;0.002458711;0.002458711
"5/2/2024, 06:00:06";0.003812147;0.003812147;0.003812147
"5/2/2024, 05:00:07";0.0031436899999999998;0.0031436899999999998;0.0031436899999999998
"5/2/2024, 04:00:38";0.002239954;0.002239954;0.002239954
"5/2/2024, 03:00:03";0.0017328559999999998;0.0017328559999999998;0.0017328559999999998
"5/2/2024, 02:00:07";0.0012383189999999999;0.0012383189999999999;0.0012383189999999999
"5/2/2024, 01:00:11";0.000724755;0.000724755;0.000724755
"5/2/2024, 00:00:17";0.000870847;0.000870847;0.000870847
